Genre,budget,vote_average,release_month,revenue,runtime
 'Horror',12000000,6.9,10,0,99
 'Adventure',160000000,5.5,5,181674817,99
 'Drama',15000000,6.2,9,27462041,99
 'Drama',44000000,6.8,5,48190704,99
 'Horror',6500000,7.3,9,0,99
 'Comedy',28000000,6.4,2,92380927,99
 'Action',70000000,4.4,1,61279452,99
 'Comedy',50000000,5.6,4,87528173,99
 'Action',850000,7.3,8,90000000,99
 'Drama',3500000,7,10,4100000,99
 'Drama',6400000,6.6,10,35057696,99
 'Thriller',0,6.7,10,1625847,99
 'Action',40000000,6.2,9,60462347,99
 'Drama',47000000,5.9,11,30002758,99
 'Comedy',40000000,5.4,1,138259062,99
 'Science Fiction',80000000,5.7,8,15071514,99
 'Comedy',6000000,6.6,4,58000000,99
 'Drama',0,8,5,0,99
 'Comedy',7500000,7,12,145793296,99
 'Fantasy',25000000,5.4,11,36993168,99
 'Mystery',50000000,6.5,9,8342132,99
 'Crime',0,7.2,4,0,99
 'Action',45000000,5,8,42487390,99
 'Horror',12000000,6.5,9,21133087,99
 'Comedy',4000000,7.4,4,1794187,99
 'Action',46000000,5.5,6,107196498,99
 'Horror',0,7.1,12,0,99
 'Drama',6000000,6.2,10,25792310,99
 'Action',0,5.4,7,0,99
 'Comedy',15000000,4.7,9,40105542,99
 'Drama',5000000,6.9,9,3049135,99
 'Comedy',0,6.5,11,0,99
 'Horror',14000000,5.6,9,72527595,99
 'Drama',21000000,6.5,12,0,99
 'Thriller',27000000,5.5,9,101646581,99
 'Horror',1000000,6.1,1,27762648,99
 'Horror',7000000,5.8,8,72500000,99
 'Action',8500000,5.7,3,9747,99
 'Action',50000000,5.8,7,16671505,99
 'Drama',0,5.5,6,422,99
 'Comedy',0,6.7,4,0,99
 'Thriller',20500000,4.2,3,87987055,99
 'Horror',1000000,6.9,1,395000,99
 'Horror',0,6.3,1,0,99
 'Animation',0,7.6,1,3176880,99
 'Family',21000000,6.3,3,72417394,99
 'Drama',0,6.4,8,180000000,99
 'Drama',0,7.8,5,0,99
 'Drama',12000000,6.1,4,101332962,99
 'Drama',19000000,6.1,2,174999005,99
 'Action',75000000,6.1,10,14567883,99
 'Drama',0,5.8,6,0,99
 'Crime',16000000,6.6,3,5367030,99
 'Thriller',40000000,5.4,4,62771059,99
 'Comedy',30000000,5.8,4,63833449,99
 'Action',0,5.2,5,0,99
 'Thriller',4357373,6.5,10,1200000,99
 'Action',3000000,7.1,6,0,99
 'Comedy',60000000,5.2,11,0,99
 'Drama',0,4.3,6,0,99
 'Adventure',33000000,5.3,1,0,99
 'Comedy',10000000,6.5,8,295750,99
 'Drama',11500000,6.5,2,20079850,99
 'Adventure',45000000,5.4,1,30822861,99
 'Comedy',0,5.5,7,0,99
 'Thriller',0,5.6,4,0,99
 'Action',2700000,5.7,1,0,99
 'Adventure',4000000,6.2,4,25345000,99
 'Comedy',1500000,7.3,4,0,99
 'Comedy',0,6.1,12,0,99
 'Comedy',0,5.6,9,0,99
 'Drama',0,6.9,7,2277396,99
 'Comedy',1200000,6.9,10,7000000,99
 'Comedy',0,5.8,8,0,99
 'Action',0,6.2,11,0,99
 'Horror',75000000,5,1,14010690,99
 'Thriller',28000000,4.6,12,33000337,99
 'Action',0,5.8,6,0,99
 'Comedy',40000000,4.8,4,0,99
 'Thriller',0,6.3,3,0,99
 'Mystery',1103000,7.1,11,4500000,99
 'Action',7500000,5.9,4,18869631,99
 'Horror',4000000,5.6,9,9221,99
 'Comedy',40000000,5.7,2,14358033,99
 'Comedy',0,6.8,11,0,99
 'Drama',2200000,6.6,12,136400000,99
 'Thriller',10000000,5.5,1,1034589,99
 'Horror',10,4.9,9,10000000,99
 'Comedy',0,7.7,3,0,99
 'Drama',5000000,7,9,17872796,99
 'Drama',9750000,6,10,558000,99
 'War',0,7.8,10,0,99
 'Horror',0,4.4,2,0,99
 'Documentary',0,7.1,8,0,99
 'Comedy',0,5.4,2,0,99
 'Action',26000000,4.5,11,36800000,99
 'Action',1300000,7.1,1,72266306,99
 'Drama',0,6.4,10,0,99
 'Comedy',0,7.9,1,0,99
 'Thriller',0,5.7,4,0,99
 'Comedy',0,6.6,9,18472850,99
 'Drama',0,7.6,9,2201126,99
 'Music',0,6.2,1,13603453,99
 'Action',0,6.6,10,0,99
 'Documentary',0,6.6,5,0,99
 'Documentary',0,7.1,6,0,99
 'Mystery',0,7.2,5,6723732,99
 'Crime',2000000,5.3,10,0,99
 'Comedy',0,5.3,9,24134,99
 'Comedy',30000000,5.7,7,0,99
 'Horror',0,5.5,7,0,99
 'Crime',27000000,5.5,8,13000000,99
 'Drama',13000000,6.6,6,16929123,99
 'Comedy',600000,6.8,6,4000000,99
 'Science Fiction',0,5.2,10,0,99
 'Action',10500000,5.1,7,100659,99
 'Drama',6000000,6.2,7,2899975,99
 'History',0,4.4,7,641,99
 'Action',20000000,4.5,3,0,99
 'Thriller',0,8,11,0,99
 'Documentary',0,7.6,9,0,99
 'Animation',0,7.5,10,0,99
 'Fantasy',0,5.9,5,0,99
 'Comedy',0,6.6,5,0,99
 'Action',5000000,6.4,3,19905359,99
 'Romance',9700000,6.2,9,154701,99
 'Comedy',0,6.6,7,0,99
 'Documentary',0,7.2,9,0,99
 'Drama',0,6.1,5,0,99
 'Thriller',0,5.4,7,0,99
 'Comedy',0,5.4,12,0,99
 'Horror',8000000,4.4,8,0,99
 'Thriller',0,5.6,1,0,99
 'Comedy',8000000,6.7,5,3432342,99
 'Drama',7000000,6.4,4,0,99
 'Action',8000000,6.3,9,908847,99
 'Thriller',250000,4.1,7,56825,99
 'Fantasy',25000000,5.1,12,6399,99
 'Adventure',0,6,8,12145169,99
 'Comedy',0,4.8,11,14567,99
 'Drama',0,6.3,3,0,99
 'Action',0,4.6,12,0,99
 'Action',0,6.5,7,41675194,99
 'Comedy',0,5.6,4,0,99
 'Science Fiction',10000000,6,11,14000,99
 'Drama',0,6.9,3,5738952,99
 'Drama',14000000,6.1,2,0,99
 'Comedy',0,5.8,8,1829917,99
 'Horror',0,5.4,9,0,99
 'Action',0,5.9,2,0,99
 'Mystery',0,6.8,8,0,99
 'Comedy',0,4.4,7,0,99
 'Action',0,4.6,4,15240435,99
 'Comedy',350000,6.2,4,17343596,99
 'Drama',0,6.7,9,0,99
 'Action',10000000,4.6,3,17979739,99
 'Romance',65000,5.6,11,416498,99
 'Action',0,6,1,0,99
 'Crime',19000000,6.7,8,0,99
 'Drama',0,6,9,0,99
 'Comedy',0,6.2,8,0,99
 'Horror',0,5.6,11,7399763,99
 'Comedy',0,6.9,10,20424259,99
,0,6.8,12,0,99
 'Drama',0,7.1,9,2853801,99
 'Comedy',0,5.7,8,0,99
 'Action',10000000,3.2,9,0,99
 'Drama',0,7.1,7,0,99
 'Action',0,5.8,11,0,99
 'Drama',0,7.6,3,0,99
 'Horror',500000,4.9,1,0,99
 'Comedy',5000000,6.1,10,0,99
 'Adventure',0,7.4,10,0,99
 'Comedy',0,6.4,1,9532895,99
 'Horror',0,4.5,7,0,99
 'Comedy',26000000,4.1,10,0,99
 'Thriller',0,5.6,6,0,99
 'Comedy',0,6,7,834457,99
 'Drama',0,7,2,0,99
 'Comedy',0,5.8,9,165888,99
 'Western',10000000,6.6,5,15795189,99
 'Crime',12000,7.2,2,0,99
 'Comedy',0,6.2,1,11400000,99
 'Horror',6000000,5.8,1,0,99
 'Thriller',0,6,11,0,99
 'Crime',0,6,6,0,99
 'Action',5455000,5.2,2,0,99
 'Science Fiction',5200000,6.3,5,2459895,99
 'Drama',0,7.3,8,10893246,99
 'Action',0,3.1,5,0,99
 'Drama',25000000,4.6,10,10719357,99
 'Drama',0,6.3,1,0,99
 'Comedy',0,2.5,5,0,99
 'Comedy',0,5.8,6,0,99
 'Drama',0,7.5,11,0,99
 'Comedy',0,5.7,12,0,99
 'Drama',0,5.7,7,0,99
 'Horror',0,7,1,0,99
 'Comedy',0,5.8,11,0,99
 'Drama',0,6.9,12,0,99
 'Comedy',0,7,2,0,99
 'Action',0,5.5,3,0,99
 'Comedy',0,6.3,3,0,99
 'Horror',0,7.2,2,0,99
 'Comedy',38000000,5.5,12,0,99
 'Action',3000000,6.4,6,0,99
 'Horror',0,5.7,6,0,99
 'Drama',0,6.6,5,0,99
 'Crime',0,5.6,11,0,99
 'Animation',0,6.4,3,0,99
 'Comedy',0,6.2,6,0,99
 'Action',0,5.5,3,0,99
 'Mystery',5000000,5.4,2,0,99
 'Documentary',2500000,7.4,4,589244,99
 'Drama',6000000,6.2,1,0,99
 'Mystery',0,5.8,6,0,99
 'Drama',0,6.6,9,0,99
 'Thriller',0,5.8,3,0,99
 'Horror',0,3.5,3,0,99
 'Comedy',0,6.2,10,400654,99
 'Action',5000000,3.9,11,0,99
 'Science Fiction',0,5.4,7,0,99
 'Crime',0,4.8,1,0,99
 'Comedy',0,6.3,5,0,99
 'Comedy',0,6.5,10,0,99
 'Thriller',0,6,6,0,99
 'Comedy',0,7.5,9,0,99
 'Crime',12500000,7.3,1,1227324,99
 'Drama',0,7,2,0,99
 'Action',6000000,6.8,10,0,99
 'Documentary',0,6.5,9,0,99
 'Action',0,4.8,10,0,99
 'Horror',0,4.9,10,0,99
 'Action',6000000,6.8,8,3283371,99
 'Drama',0,5.4,1,0,99
 'Crime',0,7.5,4,0,99
 'Comedy',0,5.8,9,0,99
 'Action',0,5.5,9,0,99
 'History',10000000,7.1,11,0,99
 'Drama',0,6.6,1,0,99
 'Drama',1650000,6.4,10,0,99
 'Comedy',1500000,5.7,5,870751,99
 'Comedy',0,6.6,4,0,99
 'Action',0,5.7,2,0,99
 'Action',25000000,5.8,10,11838218,99
 'Drama',5000000,5.9,12,0,99
 'Crime',18000000,5.6,10,21591728,99
 'Action',0,7.2,1,0,99
 'Comedy',0,4.4,10,0,99
 'Comedy',0,6.1,10,0,99
 'Drama',0,6.5,9,0,99
 'Comedy',0,5.8,6,0,99
 'Comedy',0,6.5,6,0,99
 'Fantasy',0,6.2,1,14000000,99
 'Drama',0,6.3,9,0,99
 'Mystery',0,7.1,9,0,99
 'Drama',1114000,6.8,12,2610000,99
 'Comedy',0,5.5,12,0,99
 'Action',10,6.2,6,0,99
 'Comedy',0,3.7,8,0,99
 'Action',0,6.5,1,0,99
 'Action',0,6.7,8,0,99
 'Drama',0,7.4,9,0,99
 'Adventure',7200000,6.3,7,2300000,99
 'Science Fiction',0,5.4,9,6670680,99
 'Drama',0,6.2,8,0,99
 'Action',0,6.8,8,0,99
 'Science Fiction',0,6.7,6,0,99
 'Crime',0,5.9,8,0,99
 'Drama',0,6.4,3,2415396,99
 'Comedy',4000000,4.5,7,0,99
 'Drama',0,6.7,10,0,99
 'Comedy',0,6.4,11,0,99
 'Drama',600,6.1,4,0,99
 'Action',3800000,5.3,4,0,99
 'Crime',0,5.8,1,0,99
 'Thriller',0,4.3,11,0,99
 'Drama',0,4.9,6,0,99
 'Drama',0,6.3,2,0,99
 'Horror',0,4.2,11,0,99
 'Drama',916000,7,4,2403885,99
 'Drama',0,6.9,11,0,99
 'Crime',4000000,6.6,9,0,99
 'Horror',0,5.3,5,0,99
 'Mystery',0,6.4,5,0,99
 'Horror',0,3.7,1,0,99
 'Drama',0,4.8,3,0,99
 'Comedy',0,5.5,12,0,99
 'Mystery',0,5.4,3,0,99
 'Action',0,5.6,1,0,99
 'Comedy',0,6.9,1,0,99
 'Drama',8000000,5.8,4,458232,99
 'Horror',0,5.9,7,0,99
 'Horror',3000000,4.4,8,0,99
 'Crime',0,7,11,0,99
 'Science Fiction',0,7.1,4,0,99
 'Drama',0,7.1,9,0,99
 'Documentary',0,7.4,1,0,99
 'Action',0,6.3,9,0,99
 'Thriller',0,6.9,5,0,99
 'Adventure',0,5.7,5,0,99
 'Adventure',0,8.1,9,0,99
 'Comedy',0,6.1,8,7778177,99
 'Crime',0,6.9,4,0,99
 'Comedy',0,7.2,11,0,99
 'Comedy',0,5.9,3,715,99
 'Drama',0,6.8,8,0,99
 'Action',4000000,4.4,4,0,99
 'Action',0,5.9,4,0,99
 'Drama',0,5.7,11,0,99
 'Drama',0,6.6,7,0,99
 'Crime',0,6,3,0,99
 'Documentary',0,6.5,9,0,99
 'Action',0,7.9,4,0,99
 'Comedy',0,6.4,1,0,99
 'Horror',3000000,3.4,8,0,99
 'Comedy',0,5.8,9,0,99
 'Drama',0,5.8,9,0,99
 'Comedy',0,5.2,8,0,99
 'Drama',0,6.3,9,0,99
 'Comedy',0,7.1,10,0,99
 'Mystery',0,6.1,1,0,99
 'Crime',0,5.6,2,0,99
 'Documentary',0,7.1,3,0,99
 'Comedy',0,7.2,7,0,99
 'Drama',0,4.8,1,0,99
 'Crime',0,6.1,9,221295,99
,0,6.4,9,0,99
 'Comedy',0,6.5,12,0,99
 'Thriller',6500000,5.6,4,0,99
 'Drama',5000000,3.9,9,846704,99
 'Drama',0,6.5,5,20666,99
 'Drama',0,6.5,9,0,99
 'Comedy',0,5.5,8,0,99
 'Drama',0,5.5,9,0,99
 'Comedy',1100000,6.8,9,1400000,99
 'Adventure',0,3.5,6,0,99
 'Action',0,6.6,12,0,99
 'Action',0,5.9,11,0,99
 'Documentary',0,7.1,2,0,99
 'Drama',0,6.6,4,0,99
 'Comedy',0,5.1,6,0,99
 'Drama',0,6.6,10,0,99
 'Fantasy',0,6.8,12,0,99
 'Action',0,4.6,5,0,99
 'Drama',0,5.9,4,0,99
 'Drama',0,5.9,1,0,99
 'Action',0,4.3,4,5873871,99
 'Drama',0,7.2,3,0,99
 'Action',0,7.3,10,0,99
 'Comedy',0,6.2,7,0,99
 'Comedy',0,5.9,7,0,99
 'Drama',0,5.5,10,0,99
 'Drama',0,6.6,3,0,99
 'Comedy',0,4.9,3,0,99
 'Comedy',0,5.5,8,0,99
 'Drama',0,6,3,0,99
 'Drama',0,6,12,0,99
 'Action',7000000,5,5,0,99
 'Comedy',0,6.1,3,0,99
 'Drama',0,5.5,8,0,99
 'Comedy',0,4.8,11,0,99
 'War',0,5.3,2,0,99
 'Fantasy',0,5.7,12,0,99
 'Drama',0,5.2,7,0,99
 'Drama',0,6,6,0,99
 'Drama',0,5.6,3,0,99
 'Action',0,4.7,3,0,99
 'Crime',0,6.7,8,0,99
 'Foreign',0,5.2,10,0,99
 'Action',0,6,12,0,99
 'Comedy',3400000,6.3,3,0,99
 'Action',0,7.4,1,0,99
 'Drama',7000000,4.7,1,0,99
 'Comedy',0,4.7,11,0,99
 'Action',0,6.6,5,0,99
 'Drama',0,4.7,2,0,99
 'Drama',0,6.8,8,0,99
 'Comedy',3774400,6.1,3,0,99
 'Comedy',3000000,6.3,1,5279982,99
 'Crime',0,4.8,1,0,99
 'War',0,5.4,3,0,99
 'Romance',0,5.5,7,0,99
 'Comedy',0,4.1,9,0,99
 'Documentary',0,6.6,1,0,99
 'Comedy',0,5.4,12,0,99
 'Thriller',364000,6.7,6,0,99
 'Drama',0,6.3,1,0,99
 'Horror',0,6,10,0,99
 'Romance',0,4.9,9,0,99
 'Thriller',0,4.5,6,0,99
 'Horror',0,4,10,0,99
 'Horror',2500000,6.1,8,0,99
 'Drama',0,5.8,11,396003,99
 'History',0,3.9,10,0,99
 'Mystery',0,7.1,9,0,99
 'Documentary',0,7,1,0,99
 'Mystery',41000,3.9,11,0,99
 'Documentary',0,6,2,0,99
 'Comedy',0,6.8,8,0,99
 'Action',0,6.4,7,0,99
 'Action',0,4.1,11,0,99
 'Drama',0,6.2,2,0,99
 'Comedy',0,5.6,11,0,99
 'Horror',1700000,4.4,7,0,99
 'Drama',0,6.5,7,0,99
 'Romance',1884000,6,8,1883811,99
 'Drama',0,6.3,1,0,99
 'Crime',6000000,6.1,9,0,99
 'Romance',0,5.5,5,0,99
 'Comedy',0,6.6,1,0,99
 'Drama',0,5.1,9,0,99
 'Documentary',0,8.4,8,0,99
 'Thriller',0,6.4,10,0,99
 'Adventure',0,6,9,0,99
 'Action',6000000,4.6,4,4588176,99
 'Science Fiction',0,5.5,11,0,99
 'Action',0,7.1,12,0,99
 'Comedy',0,3.7,1,0,99
 'Family',0,5.3,12,0,99
 'Documentary',0,7,6,0,99
 'Drama',0,5.8,9,0,99
 'Romance',0,7.2,10,0,99
 'Drama',0,5.4,2,0,99
 'Action',0,6.7,9,0,99
 'Drama',0,5.9,3,0,99
 'Horror',0,3.1,6,0,99
 'Comedy',0,6.7,7,0,99
 'Drama',3000000,6.2,12,4800080,99
 'Comedy',0,6.1,7,0,99
 'Drama',0,5.2,9,0,99
 'Comedy',0,6.2,11,0,99
 'Drama',0,6.4,3,0,99
 'Crime',0,5.7,3,0,99
 'Drama',0,5.5,9,0,99
 'Drama',0,6.3,4,0,99
 'Drama',0,6.2,12,0,99
 'Drama',0,4.6,9,0,99
 'Crime',0,3.9,8,0,99
 'Action',13000000,5.1,1,0,99
 'Comedy',0,5.6,1,0,99
 'Crime',0,6.4,10,0,99
 'History',0,6.9,11,0,99
 'Comedy',0,6.1,1,0,99
 'Thriller',14000000,4.6,9,5780000,99
 'Drama',0,5.8,9,0,99
 'Comedy',0,4.3,5,0,99
 'Comedy',0,5,8,0,99
 'Horror',0,6.2,11,0,99
 'Drama',0,6.8,4,0,99
 'Drama',0,6.4,12,0,99
 'Drama',1200000,7.2,9,0,99
 'Comedy',0,7.4,10,0,99
 'Drama',0,7.3,5,0,99
 'Horror',350000,2.3,1,0,99
 'Documentary',0,6.8,10,0,99
 'TV Movie',0,4.9,1,0,99
 'Drama',0,5.9,1,0,99
 'Action',0,5.4,1,0,99
 'Adventure',0,5.4,10,0,99
 'Thriller',0,5.1,10,0,99
 'Thriller',1200000,3.3,1,0,99
,0,5.4,10,0,99
 'Fantasy',0,4.5,1,0,99
 'Western',0,5.4,3,0,99
 'Mystery',0,4.3,4,0,99
 'Drama',0,7.9,10,0,99
 'Drama',0,5.3,7,0,99
 'Drama',15000000,5.5,2,0,99
 'Horror',0,5,1,0,99
 'Comedy',0,5.1,12,0,99
 'Comedy',0,5.6,2,0,99
 'Drama',0,5.4,2,0,99
 'Horror',350000,4.4,7,0,99
 'Mystery',0,5.6,3,0,99
 'Documentary',0,6.5,10,0,99
 'Drama',0,4.9,4,0,99
 'Comedy',0,6.9,6,0,99
 'Romance',0,4.9,2,0,99
 'Action',0,4.9,12,0,99
 'Drama',0,7.3,7,0,99
 'Romance',0,6.1,9,27953,99
 'Drama',0,5.5,9,0,99
 'Comedy',5000000,5.4,9,0,99
 'Action',0,6.4,1,0,99
 'Action',15000000,6.1,10,23000,99
 'Family',0,3.4,4,0,99
 'Comedy',0,7.6,8,0,99
 'Drama',0,7.3,2,0,99
 'Drama',0,6.6,11,0,99
 'Drama',0,5.1,4,0,99
 'Thriller',0,6,11,0,99
 'Romance',0,5.6,4,1884814,99
 'Comedy',0,6.1,3,0,99
 'Fantasy',0,4.6,11,0,99
 'Action',0,4,11,0,99
 'Drama',0,6.6,10,0,99
 'Comedy',3000000,3.6,9,9713500,99
 'Drama',0,6.2,9,187349,99
 'Thriller',0,6.6,4,0,99
 'Drama',0,4.8,9,0,99
 'Drama',0,6.2,9,0,99
 'Comedy',0,6,10,0,99
 'Drama',0,5.8,6,0,99
 'Action',0,7.1,12,0,99
 'Comedy',0,4.5,4,0,99
 'Comedy',0,5.6,2,0,99
 'Drama',0,6.8,9,0,99
 'Comedy',0,5.4,6,0,99
 'Drama',0,4.5,5,0,99
 'Romance',0,8,9,0,99
 'Horror',840000,4.9,1,0,99
 'Comedy',0,8.5,12,0,99
 'Mystery',0,5.1,3,0,99
 'Action',0,6.8,1,0,99
 'Comedy',0,7.9,5,0,99
 'Adventure',3500000,5.5,2,0,99
 'Comedy',0,8.2,8,0,99
 'Drama',0,5.8,1,0,99
 'Drama',0,3.9,1,0,99
 'Comedy',0,6,12,0,99
 'Action',0,5.1,12,0,99
 'Comedy',0,6.7,4,0,99
 'Romance',0,5.2,6,0,99
 'Drama',0,6.7,4,0,99
 'Thriller',0,4.1,12,0,99
 'Comedy',0,6.8,9,0,99
 'Action',0,6.2,2,0,99
 'Crime',0,6,12,0,99
 'Thriller',0,4.3,10,0,99
 'Comedy',0,7.5,12,0,99
 'Comedy',0,6.8,5,0,99
 'Drama',0,5.4,4,0,99
 'Comedy',0,4.4,12,0,99
 'Comedy',0,5.8,1,0,99
 'Comedy',100000,2.8,11,0,99
 'Comedy',0,8.2,7,0,99
 'Drama',0,6.7,8,0,99
,0,7.2,9,0,99
 'Drama',0,6,5,0,99
 'Foreign',0,6.3,12,0,99
 'Drama',0,4.1,2,0,99
 'Comedy',0,6,9,0,99
 'Drama',0,4.5,11,2189047,99
 'Western',0,4.8,8,0,99
 'Horror',10000000,6.6,1,0,99
 'Drama',0,4.5,2,0,99
 'Drama',0,6.6,11,0,99
 'Drama',0,3.3,6,62949,99
 'Action',0,6.1,12,0,99
 'Drama',0,4,11,0,99
 'Documentary',0,6.7,10,0,99
 'Comedy',0,4.6,11,0,99
 'Drama',0,5.5,1,0,99
 'Family',0,6.3,7,0,99
 'Comedy',0,5.8,9,0,99
 'Horror',0,5.8,9,0,99
 'Drama',0,6.2,11,0,99
 'Drama',1900000,6.2,11,0,99
 'Comedy',0,6.8,6,0,99
 'Fantasy',0,7.1,12,0,99
 'Music',0,8,3,0,99
 'Drama',0,5.4,11,0,99
 'Horror',0,5.9,1,0,99
 'Action',0,4.1,2,0,99
 'Documentary',0,8.2,2,0,99
 'Action',0,4.8,1,0,99
 'Drama',0,5,2,0,99
 'Comedy',300000,4.8,11,0,99
 'Mystery',0,6.6,3,0,99
 'Drama',0,8.2,1,0,99
 'Drama',0,3.4,7,0,99
 'Drama',0,6.5,12,0,99
 'Action',4800000,5.5,5,3014000,99
 'Comedy',0,6.2,7,0,99
 'Thriller',0,7.6,12,0,99
 'Horror',0,3.8,8,0,99
 'Comedy',0,5.3,9,0,99
 'Drama',3000000,4.3,6,0,99
 'Comedy',0,6,8,0,99
 'Documentary',0,7.8,11,0,99
 'Comedy',0,4.3,9,0,99
 'Family',0,4.9,1,0,99
 'Drama',0,5.5,1,0,99
 'Comedy',0,6.6,1,0,99
 'Crime',0,5.1,8,0,99
 'Science Fiction',0,5.8,11,0,99
 'Drama',0,5.5,5,0,99
 'Drama',0,6.4,9,0,99
 'Drama',0,7.3,1,0,99
 'War',0,6,9,0,99
 'Comedy',0,7.5,11,0,99
 'Comedy',0,7,1,0,99
 'Comedy',0,7.5,2,11000000,99
 'Family',0,5.4,9,0,99
 'Horror',0,4.5,5,0,99
 'Adventure',0,7.4,8,0,99
 'Fantasy',0,6.1,9,0,99
 'Mystery',0,4.5,10,406881,99
 'Romance',0,5.3,2,0,99
 'Adventure',0,4,1,0,99
 'Comedy',0,7,12,0,99
 'Action',0,2.8,1,0,99
 'Comedy',0,4.5,1,0,99
 'Comedy',0,4,1,0,99
 'Music',0,7.1,9,0,99
 'Mystery',0,6.8,6,0,99
 'Action',2000000,7.3,9,0,99
 'Documentary',0,6.6,10,0,99
 'Action',0,5.8,10,0,99
 'Western',0,6.5,12,0,99
 'Action',0,5.3,1,0,99
 'Drama',0,7.4,6,0,99
 'Drama',0,4.7,12,0,99
 'Drama',0,8,6,0,99
 'Drama',1500000,6,2,0,99
 'Western',0,6.2,4,0,99
 'Family',0,5.5,6,0,99
 'Comedy',0,5.8,4,0,99
 'Romance',0,5,10,0,99
 'Drama',0,4.7,7,0,99
 'Drama',0,2.7,8,0,99
 'Documentary',0,8.3,6,0,99
 'Comedy',0,5.7,11,0,99
 'Comedy',0,6.7,1,0,99
 'Comedy',0,7.7,11,0,99
 'Drama',0,7.5,12,0,99
 'Drama',0,5.3,5,0,99
 'Drama',0,7.2,11,0,99
 'Comedy',0,6.3,3,0,99
 'Crime',0,5.3,1,0,99
 'Drama',0,4.5,11,0,99
 'Comedy',0,6,3,0,99
 'Comedy',0,7.8,8,0,99
 'Comedy',0,6.8,8,0,99
 'Comedy',0,6.8,8,0,99
 'Science Fiction',0,3.8,1,0,99
 'Action',0,5.3,1,0,99
 'Drama',0,5.7,12,0,99
 'Comedy',0,4.8,2,0,99
 'Drama',0,5.8,6,0,99
 'Action',0,6,1,0,99
 'Documentary',0,6.2,10,0,99
 'Horror',0,5,5,0,99
 'Comedy',0,5.8,8,0,99
 'Adventure',4200000,5.7,1,0,99
 'Drama',0,4.5,9,0,99
 'Comedy',0,5.8,6,0,99
 'Science Fiction',0,5,5,0,99
 'Animation',0,5.8,1,0,99
 'Romance',42,6,10,0,99
 'Drama',0,7.3,10,0,99
 'Action',0,6.3,6,0,99
 'Drama',0,7,1,0,99
 'Comedy',0,8,11,0,99
 'Horror',0,4.5,8,0,99
 'Science Fiction',0,8,9,0,99
 'Crime',0,7.3,9,0,99
 'Action',1800000,3.3,7,0,99
 'Western',0,5.5,6,0,99
 'Drama',0,1,3,0,99
 'Action',0,6,10,0,99
 'Drama',0,5.5,9,0,99
 'Drama',0,6.3,6,0,99
 'Drama',0,6,9,0,99
 'Comedy',0,5.3,7,0,99
 'Documentary',0,8,4,393970,99
 'Drama',0,7.5,1,0,99
 'Action',0,2.5,1,0,99
 'Drama',5000,8.5,4,0,99
 'Comedy',0,6.5,12,953,99
 'Action',0,5.5,10,0,99
 'Drama',0,6.3,7,0,99
 'Drama',10500000,8.5,9,123509,99
 'Drama',0,6,1,0,99
 'Comedy',0,5,10,0,99
,0,4,9,0,99
 'Drama',0,6.5,9,0,99
 'Drama',0,8,8,0,99
 'Documentary',0,7.5,9,0,99
 'Horror',0,1.3,10,0,99
 'Science Fiction',0,1.5,1,0,99
 'Comedy',0,6,10,0,99
 'Action',0,8.5,7,0,99
,0,7,8,0,99
 'Comedy',0,3.5,1,0,99
 'Drama',0,4.8,7,0,99
 'Documentary',0,7,11,0,99
,0,7,1,0,99
 'Drama',0,4.5,5,0,99
 'Comedy',0,3.8,6,0,99
 'Music',0,4.8,5,0,99
 'Drama',0,5.5,3,0,99
 'Comedy',0,10,6,0,99
 'Comedy',0,6,4,0,99
 'Comedy',0,5,3,0,99
 'Drama',0,5,1,0,99
 'Comedy',0,7,8,0,99
 'Comedy',0,10,11,0,99
 'Comedy',0,4,6,0,99
 'Thriller',0,6,10,0,99
 'Drama',0,0.5,10,0,99
,0,4,10,0,99
 'Thriller',0,5,5,0,99
 'Drama',0,6,7,0,99
 'Comedy',0,4,3,0,99
 'Drama',0,10,4,0,99
 'Drama',0,5,10,0,99
 'Comedy',0,4,1,0,99
 'TV Movie',0,6.5,1,0,99
 'Drama',17973,0,9,0,99
 'Drama',0,5,3,0,99
 'Foreign',0,5,11,0,99
 'Drama',0,10,6,0,99
 'Thriller',0,5.5,9,0,99
 'Thriller',1,8,8,0,99
 'Drama',0,5,4,0,99
 'Adventure',500000,4,9,0,99
 'Drama',0,7,10,0,99
 'Drama',0,7,9,0,99
,0,10,10,0,99
,0,5,1,0,99
 'Western',0,2.5,4,0,99
 'Action',0,6,7,0,99
 'Western',0,4,12,0,99
,0,8,2,0,99
 'Action',0,9,8,0,99
 'Drama',0,5,10,0,99
 'Action',0,6,7,0,99
,0,0,10,0,99
 'Drama',0,0,2,0,99
 'Drama',0,0,10,0,99
 'Drama',0,0,2,0,99
 'Crime',0,0,8,0,99
,0,0,11,0,99
 'Drama',0,0,9,0,99
 'Action',0,0,11,0,99
 'Romance',0,0,10,0,99
 'Drama',0,0,12,0,99
 'Western',0,0,6,0,99
 'Drama',0,0,7,0,99
 'Comedy',0,0,12,0,99
 'Drama',0,0,2,0,99
,0,0,11,0,99
 'Drama',0,0,12,0,99
 'Comedy',0,0,1,0,99
 'Romance',0,0,3,0,99
 'Comedy',0,0,6,0,99
 'Drama',0,0,11,0,99
 'Documentary',0,0,3,0,99
 'Documentary',0,0,12,0,99
 'Romance',0,0,6,0,99
